"experimentID","participantID","activity","activity_sub_type","date_time","surface","hand","toilet_type","sex","id","surfaceCategories"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Door handle outside","both","GN","Female","16 SCGN07",NA
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Cubicle door handle outside","right","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Cubicle door handle inside","left","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Door lock","left","GN","Female","16 SCGN07",NA
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Bag","both","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Clothing","both","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Toilet paper","right","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Toilet paper","left","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Toilet paper","both","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Skin","right","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Menstrual cup","right","GN","Female","16 SCGN07","MHM"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Skin","right","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Tap","left","GN","Female","16 SCGN07","Hygiene"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Tap","left","GN","Female","16 SCGN07","Hygiene"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Menstrual cup","right","GN","Female","16 SCGN07","MHM"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Skin","right","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Toilet paper","right","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Toilet paper","left","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Toilet paper","both","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Clothing","both","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Flush button","right","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Soap dispenser","right","GN","Female","16 SCGN07","Hygiene"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Tap","left","GN","Female","16 SCGN07","Hygiene"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Tap","right","GN","Female","16 SCGN07","Hygiene"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Bag","both","GN","Female","16 SCGN07","Personal"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Cubicle door handle inside","right","GN","Female","16 SCGN07","Cubicle"
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Door lock","right","GN","Female","16 SCGN07",NA
"KHOTD9668M","SCGN07","MHM","menstrual cup",NA,"Door handle inside","left","GN","Female","16 SCGN07",NA
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Outside door handle","right","GN","Male","4 SCGN13","Door"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Cubicle door handle outside","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Cubicle door handle inside","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Door lock","left","GN","Male","4 SCGN13",NA
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Bottle","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Skin","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Flush button","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Soap dispenser","right","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Tap","right","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Tap","left","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Bottle","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Tap","left","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Bottle","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Clothing","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Urination",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Door lock","left","GN","Male","4 SCGN13",NA
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Phone","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Phone","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet surface","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Phone","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Skin","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Phone","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Skin","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Clothing","both","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Flush button","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Soap dispenser","right","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Tap","right","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Tap","left","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Flush button","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet brush handle","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Flush button","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Soap dispenser","right","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Tap","left","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Tap","left","GN","Male","4 SCGN13","Hygiene"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","left","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Toilet paper","right","GN","Male","4 SCGN13","Cubicle"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","right","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Bottle","left","GN","Male","4 SCGN13","Personal"
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Door lock","right","GN","Male","4 SCGN13",NA
"SAGKZ1459N","SCGN13","Defecation",NA,NA,"Inside door handle","left","GN","Male","4 SCGN13","Door"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Door handle outside","right","GN","Male","42 SCGN16",NA
"RVQPA5255X","SCGN16","Urination",NA,NA,"Cubicle door handle outside","right","GN","Male","42 SCGN16","Cubicle"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Door lock","right","GN","Male","42 SCGN16",NA
"RVQPA5255X","SCGN16","Urination",NA,NA,"Clothing","both","GN","Male","42 SCGN16","Personal"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Skin","both","GN","Male","42 SCGN16","Personal"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Clothing","both","GN","Male","42 SCGN16","Personal"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Toilet paper","both","GN","Male","42 SCGN16","Cubicle"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Clothing","both","GN","Male","42 SCGN16","Personal"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Tap","left","GN","Male","42 SCGN16","Hygiene"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Soap dispenser","right","GN","Male","42 SCGN16","Hygiene"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Tap","left","GN","Male","42 SCGN16","Hygiene"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Cubicle door handle inside","left","GN","Male","42 SCGN16","Cubicle"
"RVQPA5255X","SCGN16","Urination",NA,NA,"Door lock","right","GN","Male","42 SCGN16",NA
"RVQPA5255X","SCGN16","Urination",NA,NA,"Door handle inside","left","GN","Male","42 SCGN16",NA
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Door handle outside","right","GN","Male","43 SCGN16",NA
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Clothing","left","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Phone","left","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Toilet surface","right","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Toilet paper","right","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Clothing","both","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Phone","left","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Phone","right","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Phone","both","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Clothing","left","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Clothing","both","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Toilet surface","right","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Toilet surface","both","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Clothing","both","GN","Male","43 SCGN16","Personal"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Flush button","right","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Soap dispenser","right","GN","Male","43 SCGN16","Hygiene"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Tap","left","GN","Male","43 SCGN16","Hygiene"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Tap","left","GN","Male","43 SCGN16","Hygiene"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Male","43 SCGN16","Cubicle"
"XNNBS2277A","SCGN16","Defecation",NA,NA,"Door handle inside","left","GN","Male","43 SCGN16",NA
"WFMPP0425B","SCGN18","Urination",NA,NA,"Outside door handle","both","GN","Female","1 SCGN18","Door"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Cubicle door handle outside","right","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Cubicle door handle inside","right","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Door lock","left","GN","Female","1 SCGN18",NA
"WFMPP0425B","SCGN18","Urination",NA,NA,"Bag","left","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Bag","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Clothing","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Phone","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Toilet surface","right","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Clothing","both","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Toilet paper","both","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Clothing","both","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Flush button","right","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Soap dispenser","right","GN","Female","1 SCGN18","Hygiene"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Tap","right","GN","Female","1 SCGN18","Hygiene"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Tap","right","GN","Female","1 SCGN18","Hygiene"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Tap","right","GN","Female","1 SCGN18","Hygiene"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Tap","right","GN","Female","1 SCGN18","Hygiene"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Clothing","left","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Phone","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Bag","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Bag","left","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Door lock","right","GN","Female","1 SCGN18",NA
"WFMPP0425B","SCGN18","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Bag","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Cubicle door handle outside","left","GN","Female","1 SCGN18","Cubicle"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Bag","right","GN","Female","1 SCGN18","Personal"
"WFMPP0425B","SCGN18","Urination",NA,NA,"Inside door handle","left","GN","Female","1 SCGN18","Door"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Outside door handle","both","GN","Female","2 SCGN18","Door"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Phone","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Female","2 SCGN18","Cubicle"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Female","2 SCGN18","Cubicle"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Door lock","left","GN","Female","2 SCGN18",NA
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Bag","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Bag","left","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Phone","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","both","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Toilet surface","right","GN","Female","2 SCGN18","Cubicle"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Phone","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Phone","both","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Toilet paper","both","GN","Female","2 SCGN18","Cubicle"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Skin","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","both","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Flush button","right","GN","Female","2 SCGN18","Cubicle"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","left","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Soap dispenser","right","GN","Female","2 SCGN18","Hygiene"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Tap","right","GN","Female","2 SCGN18","Hygiene"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Tap","right","GN","Female","2 SCGN18","Hygiene"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Tap","right","GN","Female","2 SCGN18","Hygiene"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Phone","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Clothing","both","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Bag","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Bag","left","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Bag","right","GN","Female","2 SCGN18","Personal"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Female","2 SCGN18","Cubicle"
"KYDPI7685X","SCGN18","Defecation",NA,NA,"Inside door handle","left","GN","Female","2 SCGN18","Door"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Outside door handle","both","GN","Female","3 SCGN18","Door"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Cubicle door handle outside","right","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Cubicle door handle inside","left","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Cubicle door handle inside","right","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Door lock","right","GN","Female","3 SCGN18",NA
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","left","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Sanitary pad","right","GN","Female","3 SCGN18","MHM"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","left","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Phone","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Clothing","left","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Clothing","both","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","3 SCGN18","MHM"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Clothing","left","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Skin","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Sanitary pad","left","GN","Female","3 SCGN18","MHM"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","3 SCGN18","MHM"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","3 SCGN18","MHM"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Sanitary pad","left","GN","Female","3 SCGN18","MHM"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bin outside the cubicle","left","GN","Female","3 SCGN18","Hygiene"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Skin","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Clothing","left","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Clothing","both","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Soap dispenser","right","GN","Female","3 SCGN18","Hygiene"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Tap","right","GN","Female","3 SCGN18","Hygiene"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Tap","right","GN","Female","3 SCGN18","Hygiene"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Phone","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Clothing","both","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","left","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Bag","right","GN","Female","3 SCGN18","Personal"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Cubicle door handle inside","left","GN","Female","3 SCGN18","Cubicle"
"GMKOU9857N","SCGN18","MHM","sanitary pad",NA,"Inside door handle","left","GN","Female","3 SCGN18","Door"
"JLKTZ7475M","SCGN19","Urination",NA,NA,"Door handle outside","left","GN","Female","17 SCGN19",NA
"JLKTZ7475M","SCGN19","Urination",NA,NA,"Cubicle door handle outside","right","GN","Female","17 SCGN19","Cubicle"
"JLKTZ7475M","SCGN19","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","17 SCGN19","Cubicle"
"JLKTZ7475M","SCGN19","Urination",NA,NA,"Door lock","left","GN","Female","17 SCGN19",NA
"JLKTZ7475M","SCGN19","Urination",NA,NA,"Bottle","both","GN","Female","17 SCGN19","Personal"
"JLKTZ7475M","SCGN19","Urination",NA,NA,"Tap","right","GN","Female","17 SCGN19","Hygiene"
